id,address,bedrooms,gla,city,province,postal_code,property_sub_type,structure_type,style,levels,room_count,full_baths,half_baths,main_level_finished_area,upper_lvl_fin_area,bg_fin_area,lot_size_sf,year_built,roof,basement,cooling,heating,close_price,close_date,public_remarks,latitude,longitude,cluster
78850,1512 Crimson Cres ,3,1750.0,Kingston ,Ontario,K7P 0H4,Detached,,,2-Storey ,14,4.0,0.0,,,,3286.0,10.0,,"Finished, Full ",Central Air ,Forced Air ,662000.0,2025-03-08,"Welcome to 1512 Crimson Crescent in Kingston's West End in the Woodhaven subdivision. This charming 2 storey single-detached home boasts 1,940 square feet of finished living space with 3 bedrooms and 3.5 bathrooms and with a finished basement! Upon entering the main level of the home you will find a spacious foyer with a two piece powder room and an office at the front, main floor laundry just off the garage, and an open concept kitchen with a gorgeous backsplash and moveable island. Better yet, the kitchen overlooks the dining/living room that features a gas fireplace surrounded by a stunning stone mantle with hardwood flooring complimenting throughout. The second level offers 3 generous sized bedrooms including the primary bedroom which has it's own 4 piece washroom and walk-in closet. Other features and updates include new carpet on the stairs, freshly painted walls, new flooring with a wet bar and 4 piece washroom in the basement, and a large rear deck with your very own gazebo to enjoy your morning coffee on in a fully fenced-in yard! This home is perfect for a young family looking to find their match! Do not miss out on your opportunity to own this well taken care of home!",44.2645,-76.5958,4
163569,1512 Crimson Crescent ,3,1750.0,Kingston ,Ontario,K7P 0H4,Detached,"Detached, 2-Storey ",2-Storey ,2-Storey ,14,0.0,0.0,,,,3286.0,0.0,,"Finished, Full ",Central Air ,Forced Air ,662000.0,2025-03-08,"Welcome to 1512 Crimson Crescent in Kingston's West End in the Woodhaven subdivision. This charming 2 storey single-detached home boasts 1,940 square feet of finished living space with 3 bedrooms and 3.5 bathrooms and with a finished basement! Upon entering the main level of the home you will find a spacious foyer with a two piece powder room and an office at the front, main floor laundry just off the garage, and an open concept kitchen with a gorgeous backsplash and moveable island. Better yet, the kitchen overlooks the dining/living room that features a gas fireplace surrounded by a stunning stone mantle with hardwood flooring complimenting throughout. The second level offers 3 generous sized bedrooms including the primary bedroom which has it's own 4 piece washroom and walk-in closet. Other features and updates include new carpet on the stairs, freshly painted walls, new flooring with a wet bar and 4 piece washroom in the basement, and a large rear deck with your very own gazebo to enjoy your morning coffee on in a fully fenced-in yard! This home is perfect for a young family looking to find their match! Do not miss out on your opportunity to own this well taken care of home!",44.2645,-76.5958,4
111352,842 Milford Drive ,4,1273.0,Kingston ,Ontario,K7P 1A8,Semi-Detached,"Semi-Detached, Backsplit 3 ",Backsplit 3 ,Backsplit 3 ,8,0.0,0.0,,,,4978.0,0.0,,"Full, Finished ",,Baseboard ,475000.0,2025-03-11,"Opportunity knocks at 842 Milford Drive! This spacious semi-detached backsplit offers 3+1 bedrooms, 2 baths, and 2 kitchens perfect for multi-generational living or rental income. The fully finished lower level features a separate entrance, adding flexibility for extended family or tenants. Backing onto a park, the deep, fenced lot with great decking is ideal for outdoor relaxation, and convenient for kids to play. Conveniently located within walking distance to shopping, groceries, transit, schools, and more. Whether you're looking for a home to grow into or a smart investment, this one checks all the boxes!",44.2519,-76.5833,4
123554,880 Winchester Lane ,3,1300.0,Kingston ,Ontario,K7P 2S6,Condo Townhouse,"Condo Townhouse, 2-Storey ",2-Storey ,2-Storey ,9,0.0,0.0,,,,0.0,0.0,,Finished with Walk-Out ,Central Air ,Forced Air ,425000.0,2025-03-12,"Welcome to 880 Winchester Lane! This bright and spacious townhouse-style condo is tucked away on a quiet cul-de-sac in a desirable neighbourhood. The home features 3 generously sized bedrooms, including a master bedroom with a walk-in closet and 4-piece ensuite. The main floor offers a bright, open-concept layout with a large eat-in kitchen featuring brand-new appliances, a cozy living room, and plenty of natural light. The lower level includes a rec room with a gas fireplace, a walk-out to the backyard patio, and an attached garage with inside entry for added convenience. Recent updates include a new roof and eavestroughs (2024), A/C, and ongoing sidewalk and step replacements for a refreshed exterior. Pets are allowed, and the community is also home to its very own Winchester dog park, providing a great space for furry friends. Located just minutes from schools, parks, shopping, restaurants, and public transit, this low-maintenance home is ready for you to move in and enjoy!",44.258,-76.5784,4
91145,269 HOLDEN Street ,4,2250.0,Kingston ,Ontario,K7P 0L1,Detached,"Detached, 2-Storey ",2-Storey ,2-Storey ,8,0.0,0.0,,,,4240.0,0.0,,"Unfinished, Full ",Central Air ,Forced Air ,720000.0,2025-03-13,,44.2642,-76.5902,2
91201,781 Downing Street ,4,1750.0,Kingston ,Ontario,K7M 5N3,Detached,"Detached, Sidesplit 4 ",Sidesplit 4 ,Sidesplit 4 ,12,0.0,0.0,,,,6786.0,0.0,,"Finished, Partial Basement ",,Forced Air ,574500.0,2025-03-14,"Fabulous 3+1-bedroom family home situated on a quiet tree-lined street in Kingstons popular west end.This home is a must-see, is well-maintained and just a short walk to an elementary school, a high school and numerous amenities. You'll be impressed by the pride of ownership as you enter the home. The front entrance and cubby storage lockers keep kids organized, and adults too. There's a convenient 2-piece bathroom a den/office and handy inside entry to the garage. Access to the backyard is made easy through the mudroom, providing a natural airflow and refreshing cross-breeze. Take a few steps up to the bright and airy living room and dining room with original hardwood floors. The curved front floor-to-ceiling windows catch lots of natural light throughout the day. The large, modern white kitchen has ample storage and expansive counter space that allows room for more than one cook. Hardwood flooring continues upstairs into three spacious bedrooms, including the primary bedroom that accommodates a king-sized bed. There's also a double-wide linen closet and a 4-piece bathroom with a storage tower. The lower level features a family room, a bedroom/den, utility room with laundry and lots of storage with built-in shelving.The private backyard has no rear neighbours and is the perfect setting to host birthday parties or enjoy a relaxing afternoon. The gazebo provides shade on hot summer days and the two decks with gas BBQ host the ideal outdoor entertaining area. Bayridge is an established neighbourhood surrounded by green space, excellent schools and close to bus routes. Don't miss the chance to make this beautiful home your own!",44.2497,-76.5971,2
99226,1097 Pinewood Place ,3,1300.0,Kingston ,Ontario,K7P 1L1,,"Detached, Backsplit 3 ",Backsplit 3 ,Backsplit 3 ,7,0.0,0.0,,,,0.0,0.0,,Finished ,,Heat Pump ,470000.0,2025-03-15,"What an incredible value! Located on a large city lot, with a fully fenced rear yard in Cataraqui Woods, this bright 3 bedroom back-split awaits a new family! The main floor has a nice open-concept design and features an updated kitchen, hardwood floors in the living room area, a gas fireplace, and tons of windows for a bright & inviting feel. The main bath is nicely updated with an oversized soaker tub. The lower level is finished and features a large rec room with a second gas fireplace. The property backs onto a walking path, so no rear neighbors, and the path leads to the neighborhood park and school! The fridge, stove, washer and dryer are all included. Parking for 2 cars in the driveway. What a great place to call home!  40 year shingles 2009, updated windows, 2 gas fireplaces heat the home, the home also features an energy efficient heat pump ductless system heating and cooling!",44.262,-76.582,4
99254,1105 Dunham Street ,4,1300.0,Kingston ,Ontario,K7P 2K2,,"Detached, Bungalow-Raised ",Bungalow-Raised ,Bungalow-Raised ,13,0.0,0.0,,,,0.0,0.0,,"Finished, Full ",Central Air ,Forced Air ,640000.0,2025-03-16,"This updated brick bungalow in Kingston's sought-after Dunham Park neighbourhood is a true West-End gem! Nestled in a vibrant, family-friendly community, this home is located within the coveted Lancaster Drive and Mother Teresa School catchment area, offering a prime spot for both families and professionals. Known for its tranquil parks and hidden creeks, this area is ideal for those seeking a peaceful yet connected lifestyle, with shopping and public transit just a stone's throw away. This well-maintained 2+2 bedroom, 3-bathroom home boasts a long list of updates and features that are sure to impress. The front entryway, with beautiful slate flooring, leads directly to the garage...perfect for easy access on chilly Canadian winters. Inside, the main level offers a spacious open-concept layout, highlighted by updated laminate flooring and a modern, updated kitchen (2016) with a central island, quartz countertops, and ample storage, making it a perfect space for both family living and entertaining. The finished lower level adds even more value, featuring a large family room with neutral carpeting, a laundry room, extra storage, and a cold cellar, ideal for keeping groceries and supplies fresh. Outdoors, enjoy the serene backyard with a beautiful, low-maintenance garden to enjoy year-round. Additional updates include a newer roof (2017), refreshed walkways and parging (2019), and composite decking (2020), ensuring that this home is move-in ready and built to last. Don't miss out on this rare opportunity to own a well-cared-for home in one of Kingston's most desirable neighborhoods.",44.255,-76.6005,2
99218,355 Tanglewood Drive ,4,1750.0,Kingston ,Ontario,K7M 8T8,Detached,"Detached, Bungalow-Raised ",Bungalow-Raised ,Bungalow-Raised ,10,0.0,0.0,,,,6120.0,0.0,,"Finished, Full ",Central Air ,Forced Air ,710000.0,2025-03-17,"Welcome to 355 Tanglewood Drive, a stunning John Maas-built elevated bungalow located in the highly sought-after Auden Park neighborhood of Kingstons desirable west end. This well-maintained family home offers 3+2 bedrooms and 3 full bathrooms, perfect for a growing family. The bright, eat-in kitchen opens to a spacious living room with a cozy gas fireplace and access to a large back deck, ideal for outdoor relaxation. A formal dining room provides a private space for entertaining, separate from the kitchen and living areas. The main floor features 3 bedrooms, including a master suite with an ensuite bathroom boasting a walk-in shower, plus an additional 4-piece bathroom. A convenient laundry room with direct access to the double car garage rounds out the main level. The finished basement offers a fantastic rec room with high ceilings, 2 additional bedrooms, a 3-piece bath, and ample storage space. Situated on a generous lot, this home also includes a full double garage. Enjoy the convenience of being within walking distance to schools, shops, golf courses, parks, the Lemoine Point Conservation Area, and Lake Ontario. Don't miss the opportunity to make this beautiful home yours!",44.2323,-76.5879,4
99230,792 Clark Crescent ,3,0.0,Kingston ,Ontario,K7M 6J4,,"Detached, Bungalow ",Bungalow ,Bungalow ,8,0.0,0.0,,,,0.0,0.0,,"Full, Partially Finished ",Central Air ,Forced Air ,425750.0,2025-03-17,"Welcome to this economical three bedroom, one bath home, in the desirable Lawrence Park neighborhood. The main floor features a beautiful sunroom off the kitchen that leads out to the backyard deck, open concept living room and dining room, 3 bedrooms and a 4pc bathroom. The basement is partially finished with large rec room laundry room and storage area. Gas furnace and gas hot water tank (owned), 100amp breaker panel, Washer, Dryer, Fridge, Stove and Dishwasher included. Outside you will find a 55'X110' lot, fully fenced backyard with a large deck off the 4 season sun room and storage shed. Excellent value for this property in this neighborhood!",44.2488,-76.6121,3
99234,871 Larchwood Crescent ,3,0.0,Kingston ,Ontario,K7P 2P8,,"Semi-Detached, Bungalow-Raised ",Bungalow-Raised ,Bungalow-Raised ,7,0.0,0.0,,,,0.0,0.0,,"Unfinished, Walk-Up ",Central Air ,Forced Air ,489000.0,2025-03-17,"Semi-detached raised bungalow in Cataraqui Woods with a newly added back entrance, offering potential for an in-law suite or secondary unit. The main level features a bright, updated kitchen and bathroom, 3 spacious bedrooms including a primary bedroom with large closets and laminate flooring throughout. The open-concept living and dining area is filled with natural light.The full, unfinished walk-up basement has 9ft ceilings, a rough-in for a bathroom, and a private entrance. Major recent upgrades include a new furnace (2025), tankless hot water heater (2025), and updated windows and front door. The roof is just 10 years old. Outside, the single asphalt/concrete driveway extends to the back, accommodating multiple vehicles. A new concrete front porch, stairs, and sidewalk were completed in November 2024. The large backyard is partially fenced and offers plenty of space.",44.2656,-76.583,4
207829,Unit 307 - 835 Milford Drive ,2,850.0,Kingston ,Ontario,K7P 1A7,Condo Apartment,"Condo Apartment, 2-Storey ",2-Storey ,2-Storey ,7,0.0,0.0,,,,0.0,0.0,,,Window Unit(s) ,Baseboard ,320000.0,2025-03-17,"Welcome to your new home in Kingston, Ontario! This beautiful two-story condo is ready for you to move in and enjoy. It has 2 big bedrooms with brand-new soft carpet and a bathroom that has been updated to look modern and fresh. Inside, the living room is cozy and has lovely modern flooring. Big new windows let lots of sunlight fill the space, making it bright and cheerful. You'll stay cool in the summer with a new A/C system to keep you comfy all year. The kitchen is shiny and bright, with new light fixtures that make it perfect for cooking and spending time with the family. The walls have been freshly painted, ready for you to make it your own. Upstairs, the updated bathroom is a nice spot to start and enjoy your day. This condo is in a great part of Kingston. It's quite and peaceful but still close to everything you need. You can relax inside, enjoy the balcony, or take a walk around the neighborhood. Don't wait! come see this bright and updated home today. It's ready for you to make it yours!",44.2508,-76.5839,4
207205,1949 BATH Road ,4,0.0,Kingston ,Ontario,K7M 4Y3,Detached,"Detached, Bungalow ",Bungalow ,Bungalow ,9,0.0,0.0,,,,20000.0,0.0,,"Full, Partially Finished ",,Forced Air ,495000.0,2025-03-20,"A home for a family looking for extra space!  Whether you have a growing family, extended family, multi-generational, or just age separated - a home with a second kitchen in the basement might be just what you need! Ideal floor plan already in place, a straight down entrance to the lower level from the mudroom/garage area helps to keep a bit of privacy from the main level. Upstairs a functional kitchen with new flooring, adjoining formal dining area through to an oversized living room with endless possibilities of furniture placement. All three bedrooms on the main level have south facing windows to the back yard, a bright way to wake up in the morning. The lower level has a bedroom, second bathroom with shower, kitchen as previously mentioned and a central rec room space that could be set up nicely as a granny suite, larger than many apartments! With some vision of cosmetic updating to various areas, this home could really shine! This home is situated amongst commercially zoned properties, this may be of specific interest to the right buyer!",44.2373,-76.5877,4
207059,423 Carrie Crescent ,4,0.0,Kingston ,Ontario,K7M 5X7,Detached,"Detached, Backsplit 4 ",Backsplit 4 ,Backsplit 4 ,12,0.0,0.0,,,,7800.0,0.0,,"Finished with Walk-Out, Separate Entrance ",Central Air ,Forced Air ,824000.0,2025-03-21,"This beautifully maintained & expansive family home has everything you could wish for, both inside and out!   Featuring a backyard paradise surrounded by mature trees and no direct rear neighbour, you'll fall in love with the private poolside haven.  The 16 x 32' inground pool deck offers new interlocking stone, and a variety of sitting areas to enjoy including a sheltered gazebo where you swing in your hammock.   Inside, this spacious 4-level split has lots of room to spread out.  The main floor boasts gorgeous slate flooring and an updated kitchen, designed for a chef with double wall ovens, 6-burner gas stove, mix of butcher block & Quartz counters & pantry with pull-out drawers. A side door provides easy access to BBQ, including a natural gas BBQ line.  Off the kitchen is a bright dining area and generous living room with windows overlooking the lush front yard.   Upstairs there are 3 bedrooms, including a spacious master with a 3pc ensuite & custom walk-in closet, and a main bathroom with clawfoot tub and antique vanity and corner cabinet.  Both bathrooms feature in-floor heat, keeping you cozy all winter.  The lower level provides a family room (currently used as a dining room) with lovely brick fireplace, a spacious 4th bedroom and modern 2pc bathroom.   The laundry room features built-in cabinetry and convenient access to the backyard sanctuary.  Continuing down to the basement, there is a large recreation room with electric fireplace, a cold cellar and lots of storage.  With a long list of updates including shingles (2024), garage door opener (2025), furnace (2018), A/C (2012), pool equipment and c/vac there is nothing left to do!  Set on a generous lot in a mature neighbourhood close to schools & shopping, this special property truly has a country feel with the convenience of city living.",44.233,-76.5821,4
207210,1034 Craig Lane ,3,1100.0,Kingston ,Ontario,K7M 7R8,Condo Townhouse,"Condo Townhouse, 2-Storey ",2-Storey ,2-Storey ,3,0.0,0.0,,,,0.0,0.0,,Finished ,,Forced Air ,400000.0,2025-03-21,"Move into your newly renovated three-bedroom, 1.5-bathroom townhouse condo backing onto Bayridge Park. This lovely home has recently received fresh paint on all three levels. The main level offers a renovated 2-piece bathroom and a bright living-dining room with access to a private patio area. The kitchen has been updated into a clean, bright space with new counters, lighting, backsplash and flooring. The main bathroom on the upper level has received a new spa-like finish with a tiled shower with a built-in shelf, new vanity, flooring, light fixtures, and towel bars with a cheater door to the primary bedroom. The basement has new, durable, luxury vinyl plank flooring and a laundry room with a new utility sink. Enjoy your new privacy fencing around the patio with a gate for easy access to the tennis courts, baseball diamond, Bayridge Public School, and more. Parking for one car in front, plus a single-car garage. This community also offers a community pool and visitor parking. Located in Sexton Place in Kingston's west end, this location is excellent for a quick walk to the drug store, groceries and errands.",44.249,-76.5911,4
207974,782 Cedarwood Drive ,4,900.0,Kingston ,Ontario,K7P 1M7,Detached,"Detached, Bungalow-Raised ",Bungalow-Raised ,Bungalow-Raised ,12,0.0,0.0,,,,3850.0,0.0,,"Partially Finished, Walk-Up ",Central Air ,Forced Air ,515000.0,2025-03-23,"Over 1,000 sq ft on each level at 782 Cedarwood a single detached brick bungalow, fully fenced, parking for four cars with great neighbours.  Are you looking for a place to call home that is centrally located, on a bus route, and close to all amenities? The southern-facing kitchen and living room windows allow for loads of natural light and cozy feelings. The main level includes an original functional kitchen with a spacious dining area, bamboo flooring, a bright living room, bedrooms and a recently renovated bathroom with wainscotting, a new tub and tile surround, new vanity, light fixtures and flooring.  The basement offers a very large storage area, which could be converted into more living area, laundry room, rec room and 4th bedroom with a rough-in for that 2nd future bathroom.  The Furnace was recently serviced.  The rental hot water tank is newer.  The shingles were replaced in 2024.  Copper wiring. The exterior has offers a spacious deck off the dining area for entertaining.  The backyard is perfect for those looking to garden, with a shed to house your tools.  The house still needs some finishing touches and is waiting for your inspiration.",44.262,-76.5795,4
208077,1070 Dillingham Street ,3,0.0,Kingston ,Ontario,K7P 2P4,Detached,"Detached, Sidesplit 3 ",Sidesplit 3 ,Sidesplit 3 ,13,0.0,0.0,,,,4290.0,0.0,,"Crawl Space, Finished ",Central Air ,Forced Air ,649900.0,2025-03-24,"Located in the highly desirable Westwoods and Lancaster school district, is this family affordable and beautifully presented split level home with a large pie shaped lot with Woodbine park behind. With over 1700 sq ft above grade plus a large finished rec room, laundry room and a huge amount of storage in the lower level, there are 3 bedrooms above grade and 1.5 baths. Upon entry, the large foyer offers space for everyone to arrive and has direct access to the garage while being open to the main floor of the house with a nice 'wow' effect. Main floor consists of the living room/dining room, kitchen and main floor family room with a brand new patio door leading to the fenced rear yard. The family room has a rock accent wall with a gas fireplace that is very charming. 3 good size bedrooms upstairs with a large master bedroom that will easily hold a king size bed. The finished lower level offers another space for the family to enjoy together for movies and games. The fenced yard with a beautiful shade tree has a large deck with gazebo and hot tub included. Updates including roof shingles, patio door, entirely freshly painted and more. Gas heating and central air. This affordable west woods home is ready for its new family!",44.2575,-76.608,2
207672,913 Lancaster Drive ,5,1900.0,Kingston ,Ontario,K7P 1R8,Detached,"Detached, 2-Storey ",2-Storey ,2-Storey ,7,0.0,0.0,,,,5900.0,0.0,,"Finished, Full ",Central Air ,Forced Air ,760000.0,2025-03-25,"Welcome to 913 Lancaster Drive, a beautifully updated all-brick home with an inground pool located in the highly sought-after Westwoods neighbourhood just a short stroll to Lancaster Public School. With 3+2 bedrooms, this home offers plenty of room for growing families. The bright and open-concept kitchen features granite countertops, a breakfast bar, and plenty of storage perfect for cooking and entertaining. The fully finished basement provides additional living space with a large rec room, 2 additional bedrooms and an additional bathroom. Step outside to a beautifully landscaped backyard with inground pool - your retreat for summer relaxation and fun. Situated in a family-friendly neighbourhood with top-rated schools, parks, and amenities just minutes away. Don't miss the opportunity to make this move-in-ready home yours!",44.2562,-76.5913,4
208417,767 Downing Street ,3,1300.0,Kingston ,Ontario,K7M 5N1,Detached,"Detached, Bungalow ",Bungalow ,Bungalow ,6,0.0,0.0,,,,9075.0,0.0,,Finished ,Central Air ,Forced Air ,561767.0,2025-03-25,"Welcome to this well cared-for all-brick gem in Kingston's highly sought-after Bayridge neighborhood. Offering 1,218 square feet of thoughtfully designed living space on the main level, this home combines classic charm with modern updates, making it an ideal choice for both new home buyers and those looking to retire in comfort. Step inside to discover a welcoming atmosphere, where every detail has been carefully curated. The newer kitchen, complete with sleek granite countertops and stylish shutter window coverings, offers a perfect blend of function and elegance. Throughout the home, tasteful decor and warm touches create a sense of sophistication and coziness. The bright and airy interior includes three generously sized bedrooms, each featuring gleaming hardwood floors, providing the perfect retreat after a long day. Two full bathrooms ensure convenience and comfort for everyone in the household. The fully finished basement offers an expansive recreation room, complete with a cozy gas fireplace ideal for family gatherings, entertaining friends, or simply enjoying a peaceful evening in. This additional living space adds versatility and charm to the home, extending its welcoming ambiance beyond the main floor. Outside, the property continues to impress with a single-car garage and a large deck, perfect for outdoor dining and lounging. The on-ground pool promises endless summer fun, while the beautifully landscaped gardens surrounding the corner lot add privacy and a touch of nature to your everyday life. Whether you're relaxing by the pool or enjoying the tranquility of the garden, this home provides a serene escape in a prime location.  Don't miss your chance to own this well-maintained property in one of Kingston's most desirable neighborhoods a perfect combination of comfort, style, and convenience. Home inspection available. Offers will be presented on March 25th.",44.2484,-76.5978,2
215002,Unit 107 - 845 Milford Drive ,1,550.0,Kingston ,Ontario,K7P 1A7,Condo Apartment,"Condo Apartment, Apartment ",Apartment ,Apartment ,5,0.0,0.0,,,,0.0,0.0,,Walk-Up ,Wall Unit(s) ,Baseboard ,262500.0,2025-03-27,"Welcome to this fully updated, move-in ready 1-bedroom condo in Kingston's desirable West End! This beautiful unit features a custom kitchen designed for modern living, complete with stunning quartz countertops, sleek stainless steel appliances, an induction stove, and a stylish granite sink. The recently updated bathroom and brand-new luxury vinyl flooring throughout give this home a fresh, clean feel, perfect for those looking for comfort and style. The space is incredibly well-maintained, offering an ideal turn-key solution where you can simply move in and relax. Located in a quiet, well-kept building, you'll enjoy the peaceful surroundings while being close to shopping, dining, and all the amenities the West End has to offer. Conveniently, the unit is near the buildings laundry facilities and comes with its own dedicated parking spot nearby.This condo is the perfect blend of modern updates and prime location - dont miss out!",44.2512,-76.5843,4
215008,481 Citation Crescent ,4,1750.0,Kingston ,Ontario,K7M 8W2,Detached,"Detached, 2-Storey ",2-Storey ,2-Storey ,8,0.0,0.0,,,,0.0,0.0,,Finished ,Central Air ,Forced Air ,720000.0,2025-03-27,"West Park. Very Desirable West-end community. This expansive 2-Storey Home features 3+1 Bedrooms & 3.5 bathrooms. Large Primary with ensuite and walk-in closet. Updated Hardwood Flooring throughout the main level. Formal Dining room, breakfast nook, and main floor laundry room. Large Double Attached Garage. Fully Finished basement with rec-room and pool table, complete with 4th bedroom and ensuite bathroom. Private Backyard with elevated deck and lower stone patio. Large exterior storage shed. Virtual Tour and 3D Floor Plans available.",44.2332,-76.5976,4
257465,771 Birkley Place ,3,1300.0,Kingston ,Ontario,K7M 6Y3,Detached,"Detached, Bungalow-Raised ",Bungalow-Raised ,Bungalow-Raised ,6,0.0,0.0,,,,9360.0,0.0,,"Walk-Up, Full ",,Forced Air ,425000.0,2025-03-27,"Fantastic opportunity to own this 3 bed 2 bath bungalow in Kingston's West End! Perfect for first time buyers, down sizers and investors, this detached home on a large corner lot features an updated kitchen and bath and has a separate entrance to the lower level with great in-law suite potential. Step inside to a bright and spacious layout with a large windows that fill the living room with natural light and overlook the front gardens. Updated kitchen with granite countertops, double-sink and ample cabinetry. Appliances included. The primary bedroom is generously sized and features twin closets, while the additional rooms are perfect for family, guests, or even a home office. Full sized basement with large rec room, additional den and a walk-up to the rear yard for excellent in-law potential. This is a wheelchair accessible home with a wheelchair lift into the front foyer and widened doors into the bath on the main floor. Located steps away from Truedell Public school and Ashton park, this is a wonderful and sought after area. Close to public transit, shopping and all amenities. Call today to book your showing before it's too late!",44.2455,-76.5793,4
232471,1373 Fisher Crescent ,5,1500.0,Kingston ,Ontario,K7M 8T2,Detached,"Detached, Bungalow ",Bungalow ,Bungalow ,8,0.0,0.0,,,,4305.0,0.0,,"Finished with Walk-Out, Walk-Out ",Central Air ,Forced Air ,775000.0,2025-03-29,"A custom-built bungalow on a rare oversized pie-shaped lot, backing onto serene greenspace in the highly sought-after West Park neighborhood. But wait - there's more! This expansive 5-bedroom, 3-bathroom home offers over 2,900 sq. ft. of beautifully finished living space across both levels. The lower level boasts 9-ft ceilings, a second kitchen, a walk-out entrance, a cozy gas fireplace, and an abundance of natural light perfect for multi-generational living or an in-law suite. The carpet-free main level invites you to step onto a spacious deck overlooking West Park. For the chef in the family, the kitchen is a dream with stainless steel appliances, granite countertops, and ample storage. The primary suite is a true retreat, featuring an oversized walk-in closet and a luxurious ensuite. Convenience meets comfort with main-floor laundry, a dedicated dining space, and a sunken living room designed for relaxation. The unbeatable location is within walking distance to Lemoine Point Conservation Area, shopping, transit, and short drive to The Landings Golf Course. Move-in ready and waiting for its next chapter don't miss the opportunity to make this exceptional home yours!",44.2343,-76.5961,4
257263,Unit 90 - 857 Datzell Lane S ,3,1300.0,Kingston ,Ontario,K7M 7P9,Condo Townhouse,"Condo Townhouse, 3-Storey ",3-Storey ,3-Storey ,9,0.0,0.0,,,,0.0,0.0,,None ,Central Air ,Forced Air ,375300.0,2025-03-31,"Welcome to your affordable dream home in the heart of a vibrant and family-friendly community! This beautifully updated 3-level townhouse condo offers a harmonious blend of comfort, style, and convenience, making it perfect for young professionals, growing families, or savvy investors. Boasting 3 bedrooms plus a versatile den, this home provides ample living, working, and entertaining space. Nestled in a fantastic condo community, you'll enjoy exclusive access to the pool, playground, and basketball court perfect for both relaxation and recreation. Families will appreciate the children-friendly environment and the proximity to top-rated schools, including Bayridge Public School and High School, just a short walk away. Step inside to discover a home in move-in condition, with numerous updates designed for modern living. Recent improvements include new windows and a front door (2021), a high-efficiency furnace (2020), a sleek kitchen countertop (2022), an elegant kitchen backsplash (2023), upgraded stairs (2024), and interior access to the garage (2021) for added convenience. The location couldn't be better! Situated within walking distance of supermarkets, drugstores, banks, and other essential amenities, everything you need is right at your doorstep. Commuting is a breeze with easy access to public transportation. Whether you're looking for a comfortable family home or a smart investment property, this townhouse checks all the boxes. With its updates, community perks, and unbeatable location, this home is sure to impress. Don't miss your chance to make it yours - schedule your showing today!",44.2503,-76.592,4
260347,897 Lancaster Drive ,4,1750.0,Kingston ,Ontario,K7P 1R8,Detached,"Detached, Sidesplit 3 ",Sidesplit 3 ,Sidesplit 3 ,10,0.0,0.0,,,,0.0,0.0,,"Full, Finished ",Central Air ,Forced Air ,660000.0,2025-04-02,"Welcome to this charming, quality-built John Maas home, nestled in the highly sought-after Westwood area. This immaculate 1789 sqft 3-level side split offers 3 spacious bedrooms, 1 full bath, and 2 convenient half baths, making it the perfect family home. As you step inside, you'll be greeted by a large, inviting foyer with a double closet, and direct access to the garage. A 2-piece powder room and laundry room are also located on the main level, alongside a cozy family room featuring a gas fireplace, built-in storage, and a functional desk area. Garden doors lead out to a generous deck, ground level stone patio, and a beautifully landscaped, fully fenced backyard with a shed, ideal for outdoor entertaining. Heading upstairs, you'll find a stunning renovated kitchen, complete with built-in double ovens, a ceramic cooktop stove, a center island, built-in microwave and an abundance of cupboard space and over-size drawers including separate recycling bins. A large window overlooks the south-facing backyard, showcasing a lovely apple tree. Adjacent to the kitchen, the formal dining room and living room provide the perfect spaces for both casual and elegant entertaining. On the third level, you'll discover three good-sized bedrooms, including a primary suite with the added convenience of a 2-piece ensuite. A beautifully updated 4-piece bathroom serves the other bedrooms. The lower level features a bright, finished recreation room, along with an additional bedroom, providing plenty of flexible living space. Outside, the home boasts a double-wide driveway and a single-car garage, ensuring ample parking. This family home is a short walk to both elementary and high schools and has quick and easy access to many amenities including parks, shopping, and the 401. Don't miss the opportunity to make this exceptional property your forever home. We look forward to welcoming you! Some photos are virtually staged.",44.256,-76.5906,4
